GEOID,medrnt12,medrnt12_moe
060375345022,1647.24,605.26
060375345023,1082.26,263.94
060375347001,921.1400000000001,296.8
060375348021,1231.72,116.60000000000001
060375348022,958.24,224.72
060375348031,939.1600000000001,183.38
060375348032,852.24,304.22
060375348041,977.32,63.6
060375348042,1072.72,153.70000000000002
060375349001,775.9200000000001,84.80000000000001
060375349002,1098.16,295.74
060375349003,988.98,135.68
060375349004,943.4000000000001,341.32
060375350011,828.9200000000001,51.940000000000005
060375350012,974.1400000000001,274.54
060375350013,1060,210.94
060375350021,1030.3200000000002,189.74
060375350022,1239.14,284.08000000000004
060375350023,1041.98,133.56
060375351011,1208.4,166.42000000000002
060375351012,991.1,120.84
060375351013,1036.68,136.74
060375351014,1370.5800000000002,151.58
060375351015,1057.88,143.1
060375351021,967.7800000000001,156.88
060375351022,1017.6,107.06
060375351023,1195.68,294.68
060375352001,1381.18,95.4
060375352002,1327.1200000000001,202.46
060375352003,1314.4,438.84000000000003
060375353001,1036.68,156.88
060375353002,1016.5400000000001,884.0400000000001
060375353003,1021.84,113.42
060375353004,1147.98,323.3
060375353005,1045.16,732.46
060375354001,978.38,195.04000000000002
060375354002,996.4000000000001,44.52
060375354003,1123.6000000000001,416.58000000000004
060375355011,960.36,60.42
060375355012,1004.88,76.32000000000001
060375355021,1155.4,365.70000000000005
060375355022,921.1400000000001,171.72
060375355031,951.88,208.82000000000002
060375356031,1075.9,134.62
060375356032,930.6800000000001,41.34
060375356041,958.24,62.540000000000006
060375356042,1058.94,265
060375356051,981.5600000000001,51.940000000000005
060375356052,1134.2,321.18
060375356061,943.4000000000001,101.76
060375356071,925.38,61.480000000000004
060375356072,1053.64,419.76000000000005
060375356073,1292.14,210.94
060375356074,NA,NA
060375357011,1188.26,362.52000000000004
060375357012,1028.2,65.72
060375357013,1100.28,151.58
060375357021,1272,131.44
060375357022,1075.9,343.44
060375357023,975.2,73.14
060375357024,1234.9,193.98000000000002
060375358021,917.96,93.28
060375358022,910.5400000000001,72.08
060375358023,1374.8200000000002,254.4
060375358024,1022.9000000000001,127.2
060375358031,1039.8600000000001,91.16000000000001
060375358032,1107.7,115.54
060375358033,1237.02,99.64
060375358041,997.46,79.5
060375358042,1116.18,159
060375359011,2121.06,NA
060375359012,1106.64,231.08
060375359013,1043.04,112.36
060375359014,1023.96,130.38
060375359021,1677.98,809.84
060375359022,NA,NA
060375359023,1233.8400000000001,340.26
060375359024,1016.5400000000001,131.44
060375360001,1062.1200000000001,136.74
060375360002,1022.9000000000001,51.940000000000005
060375361021,1653.6000000000001,665.6800000000001
060375361022,1438.42,66.78
060375361023,717.62,1021.84
060375361031,833.1600000000001,588.3000000000001
060375361032,920.08,75.26
060375361033,1039.8600000000001,207.76000000000002
060375361041,1144.8,74.2
060375361042,NA,NA
060375361043,737.76,387.96000000000004
060375361044,1223.24,409.16
060375362001,1019.72,50.88
060375362002,1106.64,311.64000000000004
060375362003,1230.66,1065.3
060375362004,1156.46,315.88
060375362005,516.22,928.5600000000001
060375400001,790.76,495.02000000000004
060375400002,1239.14,122.96000000000001
060375400003,1079.0800000000002,414.46000000000004
060375400004,1249.74,116.60000000000001
060375401011,907.36,89.04
060375401012,1457.5,580.88
060375401013,1290.02,484.42
060375401014,1145.8600000000001,304.22
060375401021,1031.38,116.60000000000001
060375401022,1334.54,1012.3000000000001
060375401023,1308.04,225.78
060375401024,1020.7800000000001,125.08000000000001
060375402011,981.5600000000001,112.36
060375402012,842.7,183.38
060375402021,957.1800000000001,79.5
060375402022,1098.16,85.86
060375402023,1439.48,46.64
060375402024,1040.92,109.18
060375402031,1041.98,74.2
060375402032,990.0400000000001,136.74
060375402033,1137.38,204.58
060375403001,1340.9,764.26
060375403002,1192.5,513.0400000000001
060375403003,1437.3600000000001,45.580000000000005
060375403004,1018.6600000000001,96.46000000000001
060375404001,1137.38,163.24
060375404002,1405.5600000000002,143.1
060375405011,1032.44,126.14
060375405012,1128.9,338.14000000000004
060375405013,905.24,37.1
060375405014,1199.92,775.9200000000001
060375405021,1035.6200000000001,65.72
060375405022,1060,122.96000000000001
060375405023,1080.14,118.72
060375406001,949.76,329.66
060375406002,1383.3000000000002,242.74
060375407001,1134.2,171.72
060375407002,954,112.36
060375407003,1737.3400000000001,663.5600000000001
060375408001,997.46,589.36
060375408002,772.74,720.8000000000001
060375408003,1259.28,585.12
060375408004,1549.72,778.0400000000001
060375408005,874.5,1343.02
060375409011,1308.04,834.22
060375409012,1065.3,220.48000000000002
060375409013,1895.2800000000002,127.2
060375409014,1032.44,149.46
060375409021,1041.98,1038.8
060375409022,1349.38,607.38
060375409023,850.12,624.34
060375409024,NA,NA
060375410011,982.62,251.22
060375410021,1136.3200000000002,486.54
060375411001,1782.92,283.02000000000004
060375411002,1245.5,132.5
060375411003,925.38,77.38000000000001
060375412001,1721.44,604.2
060375412002,1644.0600000000002,784.4000000000001
060375412003,309.52000000000004,986.86
060375412004,821.5,12.72
060375412005,748.36,291.5
060375413001,1451.14,922.2
060375413002,1100.28,694.3000000000001
060375413003,1609.0800000000002,774.86
060375413004,1084.38,324.36
060375413005,1310.16,396.44
060375414001,852.24,310.58000000000004
060375414002,1128.9,182.32000000000002
060375414003,954,430.36
060375414004,927.5,788.64
060375414005,1325,283.02000000000004
060375415001,986.86,139.92000000000002
060375415002,996.4000000000001,39.22
060375415003,974.1400000000001,391.14000000000004
060375415004,996.4000000000001,104.94000000000001
060375416031,839.5200000000001,43.46
060375416032,1295.3200000000002,185.5
060375416041,1090.74,241.68
060375416042,1230.66,96.46000000000001
060375416043,858.6,95.4
060375416051,1047.28,484.42
060375416052,964.6,321.18
060375416053,1202.04,98.58
060375416061,1226.42,310.58000000000004
060375416062,1233.8400000000001,104.94000000000001
060375417001,1549.72,323.3
060375417002,1706.6000000000001,929.62
060375417003,2121.06,NA
060375417004,NA,NA
060375417005,666.74,215.18
060375417006,1737.3400000000001,566.0400000000001
060375418011,1045.16,469.58000000000004
060375418012,1092.8600000000001,81.62
060375418013,1351.5,172.78
060375418021,1270.94,175.96
060375418022,851.1800000000001,521.52
060375418023,746.24,699.6
060375418024,1215.8200000000002,313.76
060375420001,917.96,118.72
060375420002,1285.78,135.68
060375420003,943.4000000000001,655.08
060375421031,1138.44,98.58
060375421032,1329.24,193.98000000000002
060375421033,1041.98,136.74
060375421041,1379.0600000000002,299.98
060375421042,1400.26,271.36
060375421043,1041.98,159
060375421051,982.62,154.76000000000002
060375421052,1007,292.56
060375421053,1001.7,674.1600000000001
060375421061,922.2,371
060375421062,1249.74,174.9
060375421063,473.82000000000005,1210.52
060375422001,1033.5,451.56
060375422002,1374.8200000000002,177.02
060375422003,1453.26,984.74
060375424011,1300.6200000000001,1241.26
060375424012,1247.6200000000001,195.04000000000002
060375424013,1223.24,89.04
060375424014,1013.36,136.74
060375424021,1039.8600000000001,79.5
060375424022,NA,NA
060375424023,411.28000000000003,928.5600000000001
060375425011,637.0600000000001,384.78000000000003
060375425012,1028.2,325.42
060375425021,1223.24,316.94
060375425022,984.74,107.06
060375425023,988.98,120.84
060375425024,781.22,391.14000000000004
060375426011,1113,210.94
060375426012,916.9000000000001,286.2
060375426013,1333.48,323.3
060375426021,1153.28,222.60000000000002
060375426022,1022.9000000000001,86.92
060375426023,1116.18,275.6
060375427001,1293.2,361.46000000000004
060375427002,978.38,91.16000000000001
060375427003,1147.98,159
060375427004,1071.66,400.68
060375427005,1368.46,391.14000000000004
060375428001,980.5,1778.68
060375428002,1192.5,1320.76
060375428003,1364.22,863.9000000000001
060375429001,1032.44,85.86
060375429002,921.1400000000001,499.26000000000005
060375430001,1012.3000000000001,118.72
060375430002,NA,NA
060375430003,992.1600000000001,60.42
060375430004,941.2800000000001,435.66
060375430005,1003.82,711.26
060375431001,2121.06,NA
060375431002,1718.26,795
060375431003,1649.3600000000001,825.74
060375431004,1457.5,607.38
060375431005,NA,NA
060375431006,2121.06,NA
060375431007,1362.1000000000001,248.04000000000002
060375432011,1457.5,851.1800000000001
060375432012,1161.76,96.46000000000001
060375432021,965.6600000000001,181.26000000000002
060375432022,1089.68,140.98000000000002
060375432023,1055.76,169.60000000000002
060375432024,1507.3200000000002,466.40000000000003
060375433041,2121.06,NA
060375433042,2121.06,NA
060375433043,2121.06,NA
060375433044,1025.02,1337.72
060375433051,1433.1200000000001,68.9
060375433061,1753.24,150.52
060375433062,1755.3600000000001,461.1
060375433063,1704.48,259.7
060375433064,2054.28,737.76
060375433211,1280.48,1089.68
060375433212,1021.84,2082.9
060375433221,2121.06,NA
060375433222,NA,NA
060375433223,NA,NA
060375433224,NA,NA
060375433225,NA,NA
060375434001,1839.1000000000001,277.72
060375434002,1826.38,104.94000000000001
060375434003,1302.74,825.74
060375435011,2121.06,NA
060375435012,1170.24,1455.38
060375435013,1230.66,58.300000000000004
060375435014,614.8000000000001,150.52
060375435021,1595.3000000000002,910.5400000000001
060375435022,1117.24,139.92000000000002
060375435023,2024.6000000000001,484.42
060375435031,1546.5400000000002,393.26000000000005
060375435032,1433.1200000000001,193.98000000000002
060375436011,1345.14,135.68
060375436021,888.2800000000001,92.22
060375436022,1690.7,1138.44
060375436023,1057.88,220.48000000000002
060375436031,2121.06,NA
060375436032,NA,NA
060375436041,1317.5800000000002,1969.48
060375436042,1793.52,1011.24
060375437011,1998.1000000000001,446.26000000000005
060375437012,1502.02,337.08000000000004
060375437021,2055.34,373.12
060375437022,1305.92,115.54
060375437023,1590,233.20000000000002
060375437024,1697.0600000000002,533.1800000000001
060375437025,1493.54,96.46000000000001
060375437031,926.44,593.6
060375438011,1013.36,773.8000000000001
060375438012,1665.26,1016.5400000000001
060375438013,NA,NA
060375438021,1168.1200000000001,55.120000000000005
060375438022,1126.78,306.34000000000003
060375438023,1526.4,183.38
060375438024,1155.4,246.98000000000002
060375439031,2121.06,NA
060375439032,1296.38,638.12
060375439051,738.82,878.74
060375439052,1818.96,324.36
060375439053,1575.16,447.32000000000005
060375440011,NA,NA
060375440012,303.16,844.82
060375440013,1598.48,1805.18
060375440014,1187.2,18.02
060375440021,NA,NA
060375440022,1044.1000000000001,112.36
060375440023,1276.24,1309.1000000000001
060375500001,2121.06,NA
060375501001,2121.06,NA
060375501002,1999.16,496.08000000000004
060375501003,1999.16,471.70000000000005
060375501004,NA,NA
060375501005,2121.06,NA
060375501006,238.5,2056.4
060375502011,1020.7800000000001,114.48
060375502012,1262.46,85.86
060375502021,1913.3000000000002,420.82
060375502022,2121.06,NA
060375502023,NA,NA
060375502024,1473.4,963.5400000000001
060375502025,NA,NA
060375503001,NA,NA
060375503002,1266.7,166.42000000000002
060375503003,2121.06,NA
060375503004,1204.16,24.380000000000003
060375503005,1290.02,287.26
060375503006,NA,NA
060375503007,1433.1200000000001,219.42000000000002
060375504001,1526.4,200.34
060375505001,1153.28,114.48
060375505002,1408.74,177.02
060375505003,2121.06,NA
060375505004,2121.06,NA
060375505005,NA,NA
060375505006,2121.06,NA
060375506011,1051.52,76.32000000000001
060375506012,NA,NA
060375506013,2121.06,NA
060375506014,1534.88,357.22
060375506021,2121.06,NA
060375506022,732.46,2585.34
060375506023,NA,NA
060375506024,1037.74,245.92000000000002
060375507001,NA,NA
060375507002,NA,NA
060375507003,1222.18,648.72
060375507004,1535.94,177.02
060375507005,1269.88,445.20000000000005
060375507006,NA,NA
060375508001,1239.14,253.34
060375508002,1769.14,276.66
060375508003,NA,NA
060375508004,2121.06,NA
060375508005,1844.4,240.62
060375508006,957.1800000000001,210.94
060375508007,1378,560.74
060375509011,1364.22,337.08000000000004
060375509012,1322.88,543.78
060375509013,1123.6000000000001,200.34
060375509021,2121.06,NA
060375509022,1347.26,116.60000000000001
060375509023,1507.3200000000002,197.16
060375509024,1197.8,109.18
060375510001,1198.8600000000001,78.44
060375510002,NA,NA
060375510003,2121.06,NA
060375510004,1315.46,156.88
060375510005,1805.18,605.26
060375510006,NA,NA
060375511011,1214.76,107.06
060375511012,1209.46,1061.06
060375511013,1157.52,114.48
060375511021,1019.72,115.54
060375511022,1285.78,114.48
060375511023,1244.44,128.26000000000002
060375512011,1447.96,97.52000000000001
060375512012,1262.46,187.62
060375512021,1637.7,452.62
060375512022,1718.26,795
060375512023,1416.16,114.48
060375512024,1234.9,216.24
060375513001,1653.6000000000001,195.04000000000002
060375513002,1255.04,111.30000000000001
060375513003,1176.6000000000001,48.760000000000005
060375514011,1163.88,78.44
060375514012,1492.48,128.26000000000002
060375514021,954,1269.88
060375514022,1238.0800000000002,69.96000000000001
060375514023,1303.8,577.7
060375515011,1227.48,50.88
060375515012,2121.06,NA
060375515021,1145.8600000000001,159
060375515022,1028.2,69.96000000000001
060375515023,NA,NA
060375516001,NA,NA
060375517001,1424.64,200.34
060375517002,1180.8400000000001,284.08000000000004
060375517003,1482.94,196.10000000000002
060375517004,1633.46,730.34
060375517005,1200.98,236.38000000000002
060375518001,1303.8,100.7
060375518002,823.62,174.9
060375518003,1291.0800000000002,179.14000000000001
060375518004,1229.6000000000001,787.58
060375518005,1789.2800000000002,496.08000000000004
060375519001,1259.28,338.14000000000004
060375519002,NA,NA
060375519003,2121.06,NA
060375519004,1443.72,97.52000000000001
060375519005,NA,NA
060375519006,1124.66,694.3000000000001
060375520011,1286.8400000000001,509.86
060375520012,1529.5800000000002,150.52
060375520013,NA,NA
060375520021,1534.88,92.22
060375520022,1027.14,109.18
060375520023,1520.04,313.76
060375521001,2121.06,NA
060375521002,597.84,301.04
060375521003,NA,NA
060375521004,1380.1200000000001,721.86
060375521005,1265.64,778.0400000000001
060375522001,1083.3200000000002,122.96000000000001
060375522002,1143.74,113.42
060375522003,941.2800000000001,431.42
060375523011,NA,NA
060375523012,1807.3000000000002,114.48
060375523013,1031.38,507.74
060375523021,1672.68,517.28
060375523022,1947.22,1274.1200000000001
060375523023,978.38,661.44
060375524001,1163.88,118.72
060375524002,1405.5600000000002,590.4200000000001
060375524003,2121.06,NA
060375526011,1735.22,222.60000000000002
060375526012,1000.6400000000001,397.5
060375526013,2121.06,NA
060375526014,NA,NA
060375526021,2121.06,NA
060375526022,2121.06,NA
060375526023,1422.52,115.54
060375527001,1705.5400000000002,243.8
060375527002,1855,143.1
060375527003,1651.48,1602.72
060375527004,1486.1200000000001,296.8
060375527005,954,766.38
060375528001,1126.78,780.1600000000001
060375528002,1308.04,154.76000000000002
060375528003,1781.8600000000001,695.36
060375528004,1656.78,647.6600000000001
060375529001,924.32,1087.56
060375529002,990.0400000000001,41.34
060375529003,1347.26,239.56
060375529004,1369.52,164.3
060375529005,1902.7,1109.8200000000002
060375530001,1823.2,85.86
060375530002,1504.14,148.4
060375530003,1760.66,361.46000000000004
060375530004,1795.64,1146.92
060375531001,1792.46,81.62
060375531002,1936.6200000000001,258.64
060375531003,1412.98,668.86
060375531004,1412.98,135.68
060375532001,1722.5,411.28000000000003
060375532002,1814.72,152.64000000000001
060375532003,1159.64,165.36
060375532004,1194.6200000000001,84.80000000000001
060375532005,1178.72,383.72
060375532006,1794.5800000000002,189.74
060375532007,2121.06,NA
060375533001,NA,NA
060375533002,751.5400000000001,169.60000000000002
060375533003,607.38,50.88
060375534001,1100.28,153.70000000000002
060375534002,1177.66,452.62
060375534003,1214.76,161.12
